date,open,high,low,close,volume
1982-09-15,0.0654,0.0654,0.0649,0.0649,71747200
1982-09-16,0.0636,0.0636,0.0628,0.0628,80371200
1982-09-17,0.0619,0.0619,0.0615,0.0615,54051200
1982-09-20,0.0619,0.0623,0.0619,0.0619,39132800
1982-09-21,0.0632,0.0636,0.0632,0.0632,36668800
1982-09-22,0.0649,0.0654,0.0649,0.0649,103376000
1982-09-23,0.0649,0.0654,0.0649,0.0649,139820800
1982-09-24,0.0632,0.0632,0.0628,0.0628,178192000
1982-09-27,0.0628,0.0636,0.0628,0.0628,38147200
1982-09-28,0.0636,0.0645,0.0636,0.0636,85523200
1982-09-29,0.0636,0.0641,0.0636,0.0636,65564800
1982-09-30,0.0636,0.0636,0.0632,0.0632,74681600
1982-10-01,0.0641,0.0649,0.0641,0.0641,46256000
1982-10-04,0.0641,0.0654,0.0623,0.0649,69328000
1982-10-05,0.0649,0.0667,0.0649,0.0654,80236800
1982-10-06,0.0654,0.0701,0.0654,0.0701,173532800
1982-10-07,0.0706,0.0762,0.0706,0.0757,311673600
1982-10-08,0.0757,0.0818,0.0753,0.0814,275542400
1982-10-11,0.0814,0.0857,0.0814,0.0831,313734400
1982-10-12,0.0831,0.0844,0.0797,0.0805,258944000
1982-10-13,0.0805,0.0840,0.0797,0.0814,198844800
1982-10-14,0.0814,0.0827,0.0801,0.0818,178662400
1982-10-15,0.0814,0.0814,0.0784,0.0797,144614400
1982-10-18,0.0797,0.0818,0.0797,0.0814,94348800
1982-10-19,0.0814,0.0840,0.0814,0.0831,122841600
1982-10-20,0.0831,0.0888,0.0827,0.0879,242099200
1982-10-21,0.0879,0.0926,0.0866,0.0900,227516800
1982-10-22,0.0900,0.0926,0.0896,0.0896,161683200
1982-10-25,0.0896,0.0900,0.0840,0.0844,184934400
1982-10-26,0.0844,0.0853,0.0805,0.0848,167753600
1982-10-27,0.0848,0.0874,0.0848,0.0870,191161600
1982-10-28,0.0870,0.0879,0.0857,0.0870,217683200
1982-10-29,0.0870,0.0879,0.0857,0.0879,118115200
1982-11-01,0.0879,0.0935,0.0870,0.0926,104361600
1982-11-02,0.0935,0.1022,0.0935,0.0991,310844800
1982-11-03,0.0991,0.1065,0.0991,0.1065,235132800
1982-11-04,0.1065,0.1104,0.1056,0.1074,329078400
1982-11-05,0.1065,0.1065,0.1026,0.1043,141500800
1982-11-08,0.1043,0.1052,0.0996,0.1000,119190400
1982-11-09,0.1000,0.1043,0.0996,0.1034,179782400
1982-11-10,0.1039,0.1091,0.1039,0.1074,202787200
1982-11-11,0.1074,0.1143,0.1056,0.1143,123155200
1982-11-12,0.1143,0.1178,0.1121,0.1121,131107200
1982-11-15,0.1121,0.1134,0.1082,0.1095,124588800
1982-11-16,0.1095,0.1100,0.1034,0.1039,182022400
1982-11-17,0.1039,0.1091,0.1039,0.1087,144144000
1982-11-18,0.1087,0.1104,0.1082,0.1087,152678400
1982-11-19,0.1087,0.1095,0.1065,0.1069,97305600
1982-11-22,0.1069,0.1069,0.0974,0.0974,101248000
1982-11-23,0.0987,0.1030,0.0987,0.1000,88502400
1982-11-24,0.1000,0.1056,0.0996,0.1022,73740800
1982-11-26,0.1022,0.1034,0.0983,0.1004,101987200
1982-11-29,0.1004,0.1017,0.0970,0.1000,49952000
1982-11-30,0.1000,0.1108,0.0996,0.1104,159196800
1982-12-01,0.1104,0.1169,0.1104,0.1126,206841600
1982-12-02,0.1126,0.1143,0.1108,0.1126,164729600
1982-12-03,0.1112,0.1112,0.1087,0.1100,47577600
1982-12-06,0.1100,0.1169,0.1091,0.1160,146585600
1982-12-07,0.1160,0.1199,0.1134,0.1173,167283200
1982-12-08,0.1173,0.1208,0.1143,0.1147,112313600
1982-12-09,0.1130,0.1130,0.1074,0.1091,194656000
1982-12-10,0.1074,0.1074,0.1000,0.1013,167484800
1982-12-13,0.1004,0.1004,0.0991,0.0991,95379200
1982-12-14,0.0991,0.1052,0.0970,0.0983,270054400
1982-12-15,0.0983,0.0987,0.0957,0.0978,130793600
1982-12-16,0.0978,0.1013,0.0970,0.0996,141164800
1982-12-17,0.0996,0.1052,0.0991,0.1043,80729600
1982-12-20,0.1043,0.1048,0.1030,0.1039,69776000
1982-12-21,0.1039,0.1048,0.1022,0.1048,79945600
1982-12-22,0.1052,0.1078,0.1052,0.1078,101225600
1982-12-23,0.1078,0.1108,0.1069,0.1108,86979200
1982-12-27,0.1108,0.1138,0.1100,0.1134,61868800
1982-12-28,0.1134,0.1169,0.1112,0.1126,113366400
1982-12-29,0.1126,0.1130,0.1074,0.1087,80707200
1982-12-30,0.1087,0.1100,0.1026,0.1039,156867200
1982-12-31,0.1039,0.1052,0.1034,0.1034,49660800
1983-01-03,0.1034,0.1048,0.0978,0.0987,112828800
1983-01-04,0.0987,0.1048,0.0970,0.1043,223708800
1983-01-05,0.1043,0.1056,0.1026,0.1048,141545600
1983-01-06,0.1048,0.1052,0.1004,0.1009,97798400
1983-01-07,0.1009,0.1022,0.0952,0.0952,172054400
1983-01-10,0.0952,0.1004,0.0944,0.0996,275340800
1983-01-11,0.0996,0.1022,0.0996,0.1009,1388800
1983-01-12,0.1022,0.1091,0.1022,0.1065,176982400
1983-01-13,0.1065,0.1074,0.1048,0.1065,82275200
1983-01-14,0.1069,0.1143,0.1069,0.1143,184643200
1983-01-17,0.1143,0.1199,0.1134,0.1182,234864000
1983-01-18,0.1182,0.1208,0.1126,0.1156,219788800
1983-01-19,0.1156,0.1178,0.1152,0.1165,169657600
1983-01-20,0.1165,0.1294,0.1165,0.1294,707840000
1983-01-21,0.1294,0.1351,0.1281,0.1294,402595200
1983-01-24,0.1294,0.1294,0.1199,0.1221,315414400
1983-01-25,0.1221,0.1299,0.1212,0.1269,167036800
1983-01-26,0.1281,0.1333,0.1281,0.1320,203212800
1983-01-27,0.1320,0.1420,0.1316,0.1411,104316800
1983-01-28,0.1411,0.1455,0.1403,0.1420,397734400
1983-01-31,0.1420,0.1441,0.1390,0.1415,188003200
1983-02-01,0.1415,0.1446,0.1394,0.1446,210963200
1983-02-02,0.1446,0.1515,0.1424,0.1485,267052800
1983-02-03,0.1485,0.1550,0.1472,0.1546,252537600
1983-02-04,0.1546,0.1572,0.1519,0.1524,214345600
1983-02-07,0.1524,0.1546,0.1437,0.1463,142912000
1983-02-08,0.1463,0.1485,0.1433,0.1450,168112000
1983-02-09,0.1450,0.1472,0.1411,0.1463,180812800
1983-02-10,0.1463,0.1567,0.1463,0.1558,236723200
1983-02-11,0.1572,0.1636,0.1572,0.1610,203548800
1983-02-14,0.1610,0.1610,0.1563,0.1602,126179200
1983-02-15,0.1602,0.1615,0.1554,0.1572,115180800
1983-02-16,0.1572,0.1572,0.1532,0.1541,116569600
1983-02-17,0.1541,0.1541,0.1476,0.1524,136169600
1983-02-18,0.1524,0.1589,0.1507,0.1572,114889600
1983-02-22,0.1580,0.1654,0.1580,0.1610,196784000
1983-02-23,0.1610,0.1632,0.1597,0.1623,108035200
1983-02-24,0.1636,0.1676,0.1636,0.1667,115494400
1983-02-25,0.1667,0.1684,0.1610,0.1619,114688000
1983-02-28,0.1619,0.1623,0.1576,0.1580,132294400
1983-03-01,0.1580,0.1615,0.1576,0.1606,140268800
1983-03-02,0.1606,0.1628,0.1602,0.1619,105952000
1983-03-03,0.1619,0.1636,0.1563,0.1567,131532800
1983-03-04,0.1567,0.1572,0.1498,0.1546,151804800
1983-03-07,0.1546,0.1550,0.1472,0.1515,152678400
1983-03-08,0.1507,0.1507,0.1446,0.1468,220640000
1983-03-09,0.1468,0.1511,0.1441,0.1511,199337600
1983-03-10,0.1511,0.1528,0.1476,0.1489,112604800
1983-03-11,0.1489,0.1515,0.1433,0.1468,87763200
1983-03-14,0.1463,0.1463,0.1398,0.1433,171875200
1983-03-15,0.1433,0.1455,0.1390,0.1455,75062400
1983-03-16,0.1455,0.1507,0.1446,0.1455,110969600
1983-03-17,0.1455,0.1468,0.1450,0.1468,44150400
1983-03-18,0.1468,0.1507,0.1463,0.1489,86128000
1983-03-21,0.1489,0.1528,0.1481,0.1524,104025600
1983-03-22,0.1524,0.1563,0.1524,0.1541,101001600
1983-03-23,0.1541,0.1546,0.1463,0.1468,140761600
1983-03-24,0.1468,0.1511,0.1463,0.1494,102457600
1983-03-25,0.1494,0.1519,0.1489,0.1494,58060800
1983-03-28,0.1489,0.1489,0.1446,0.1472,74569600
1983-03-29,0.1476,0.1528,0.1476,0.1515,103734400
1983-03-30,0.1515,0.1537,0.1515,0.1532,87808000
1983-03-31,0.1532,0.1541,0.1463,0.1463,85142400
1983-04-04,0.1463,0.1463,0.1390,0.1424,127388800
1983-04-05,0.1424,0.1455,0.1398,0.1398,122102400
1983-04-06,0.1398,0.1403,0.1368,0.1385,213987200
1983-04-07,0.1385,0.1394,0.1363,0.1372,145510400
1983-04-08,0.1372,0.1381,0.1338,0.1363,150259200
1983-04-11,0.1363,0.1450,0.1342,0.1441,230473600
1983-04-12,0.1441,0.1476,0.1441,0.1472,174048000
1983-04-13,0.1472,0.1528,0.1472,0.1524,189772800
1983-04-14,0.1524,0.1563,0.1511,0.1558,136371200
1983-04-15,0.1558,0.1597,0.1558,0.1584,115001600
1983-04-18,0.1593,0.1658,0.1593,0.1628,155568000
1983-04-19,0.1628,0.1641,0.1602,0.1610,233878400
1983-04-20,0.1610,0.1766,0.1610,0.1753,288332800
1983-04-21,0.1775,0.1827,0.1775,0.1801,230048000
1983-04-22,0.1801,0.1818,0.1758,0.1766,127187200
1983-04-25,0.1766,0.1779,0.1676,0.1684,125708800
1983-04-26,0.1684,0.1753,0.1680,0.1732,99433600
1983-04-27,0.1732,0.1771,0.1697,0.1714,86038400
1983-04-28,0.1714,0.1740,0.1693,0.1732,79408000
1983-04-29,0.1732,0.1758,0.1710,0.1749,308313600
1983-05-02,0.1749,0.1758,0.1676,0.1697,97081600
1983-05-03,0.1697,0.1701,0.1650,0.1680,105996800
1983-05-04,0.1680,0.1784,0.1680,0.1784,129113600
1983-05-05,0.1784,0.1905,0.1784,0.1900,140492800
1983-05-06,0.1900,0.1931,0.1861,0.1909,100150400
1983-05-09,0.1909,0.1913,0.1866,0.1883,69171200
1983-05-10,0.1883,0.1918,0.1875,0.1896,51900800
1983-05-11,0.1896,0.1905,0.1836,0.1848,55260800
1983-05-12,0.1848,0.1848,0.1814,0.1831,98425600
1983-05-13,0.1831,0.1857,0.1831,0.1840,48966400
1983-05-16,0.1840,0.1840,0.1784,0.1792,69193600
1983-05-17,0.1792,0.1801,0.1771,0.1797,154358400
1983-05-18,0.1797,0.1836,0.1797,0.1818,157001600
1983-05-19,0.1818,0.1879,0.1818,0.1875,70291200
1983-05-20,0.1875,0.1974,0.1848,0.1970,146092800
1983-05-23,0.1970,0.1991,0.1931,0.1991,121744000
1983-05-24,0.1991,0.2095,0.1991,0.2095,107699200
1983-05-25,0.2095,0.2113,0.2047,0.2078,153731200
1983-05-26,0.2078,0.2091,0.2039,0.2056,105571200
1983-05-27,0.2056,0.2078,0.2047,0.2056,56627200
1983-05-31,0.2052,0.2052,0.1961,0.2000,45539200
1983-06-01,0.2000,0.2017,0.1983,0.2013,98089600
1983-06-02,0.2013,0.2026,0.2000,0.2026,79430400
1983-06-03,0.2026,0.2134,0.2026,0.2125,64534400
1983-06-06,0.2125,0.2173,0.2125,0.2173,104092800
1983-06-07,0.2173,0.2191,0.2100,0.2100,98179200
1983-06-08,0.2100,0.2108,0.2056,0.2074,84044800
1983-06-09,0.2074,0.2095,0.2021,0.2061,54790400
1983-06-10,0.2061,0.2074,0.2047,0.2052,37430400
1983-06-13,0.2052,0.2056,0.1905,0.1983,179267200
1983-06-14,0.1983,0.2000,0.1931,0.1939,170531200
1983-06-15,0.1935,0.1935,0.1844,0.1883,193356800
1983-06-16,0.1892,0.1983,0.1892,0.1983,122886400
1983-06-17,0.1983,0.1991,0.1944,0.1944,56044800
1983-06-20,0.1944,0.1957,0.1831,0.1848,139574400
1983-06-21,0.1848,0.1870,0.1814,0.1861,125462400
1983-06-22,0.1866,0.1926,0.1866,0.1918,140963200
1983-06-23,0.1909,0.1909,0.1853,0.1857,133996800
1983-06-24,0.1857,0.1883,0.1840,0.1844,47644800
1983-06-27,0.1844,0.1844,0.1744,0.1744,123043200
1983-06-28,0.1744,0.1753,0.1610,0.1623,349171200
1983-06-29,0.1623,0.1718,0.1584,0.1701,294380800
1983-06-30,0.1701,0.1732,0.1684,0.1693,110566400
1983-07-01,0.1693,0.1723,0.1684,0.1706,172256000
1983-07-05,0.1706,0.1710,0.1632,0.1636,82051200
1983-07-06,0.1636,0.1645,0.1606,0.1641,95916800
1983-07-07,0.1641,0.1645,0.1610,0.1619,89443200
1983-07-08,0.1619,0.1619,0.1593,0.1602,70179200
1983-07-11,0.1602,0.1671,0.1602,0.1645,112918400
1983-07-12,0.1645,0.1662,0.1597,0.1606,75196800
1983-07-13,0.1606,0.1610,0.1572,0.1597,129001600
1983-07-14,0.1597,0.1623,0.1584,0.1593,74905600
1983-07-15,0.1593,0.1593,0.1528,0.1537,67961600
1983-07-18,0.1537,0.1541,0.1498,0.1532,81625600
1983-07-19,0.1532,0.1606,0.1502,0.1515,171136000
1983-07-20,0.1515,0.1528,0.1411,0.1429,304886400
1983-07-21,0.1429,0.1537,0.1420,0.1502,317385600
1983-07-22,0.1502,0.1519,0.1498,0.1515,116435200
1983-07-25,0.1515,0.1515,0.1472,0.1494,76428800
1983-07-26,0.1494,0.1502,0.1299,0.1355,268979200
1983-07-27,0.1355,0.1398,0.1238,0.1255,300316800
1983-07-28,0.1255,0.1273,0.1178,0.1178,270480000
1983-07-29,0.1178,0.1221,0.1173,0.1208,220326400
1983-08-01,0.1208,0.1260,0.1186,0.1195,232444800
1983-08-02,0.1195,0.1212,0.1186,0.1191,101651200
1983-08-03,0.1191,0.1234,0.1173,0.1208,123827200
1983-08-04,0.1208,0.1221,0.1100,0.1152,292118400
1983-08-05,0.1152,0.1195,0.1143,0.1173,131420800
1983-08-08,0.1173,0.1203,0.1147,0.1178,76809600
1983-08-09,0.1178,0.1208,0.1169,0.1191,150371200
1983-08-10,0.1191,0.1199,0.1160,0.1186,161974400
1983-08-11,0.1186,0.1203,0.1152,0.1169,90182400
1983-08-12,0.1169,0.1195,0.1147,0.1160,74636800
1983-08-15,0.1160,0.1191,0.1156,0.1191,152275200
1983-08-16,0.1191,0.1203,0.1160,0.1173,91369600
1983-08-17,0.1173,0.1186,0.1134,0.1147,94438400
1983-08-18,0.1147,0.1173,0.1143,0.1160,81737600
1983-08-19,0.1160,0.1178,0.1152,0.1169,58598400
1983-08-22,0.1169,0.1182,0.1152,0.1165,85366400
1983-08-23,0.1165,0.1165,0.1095,0.1104,93587200
1983-08-24,0.1100,0.1100,0.1043,0.1048,113299200
1983-08-25,0.1048,0.1065,0.1039,0.1056,189772800
1983-08-26,0.1056,0.1074,0.1048,0.1069,93184000
1983-08-29,0.1069,0.1095,0.1039,0.1082,138297600
1983-08-30,0.1082,0.1160,0.1082,0.1138,233945600
1983-08-31,0.1147,0.1290,0.1147,0.1290,200233600
1983-09-01,0.1290,0.1333,0.1229,0.1260,218131200
1983-09-02,0.1260,0.1316,0.1255,0.1316,129337600
1983-09-06,0.1342,0.1377,0.1342,0.1363,181686400
1983-09-07,0.1359,0.1359,0.1173,0.1199,384854400
1983-09-08,0.1199,0.1212,0.1082,0.1100,307059200
1983-09-09,0.1100,0.1104,0.1056,0.1061,212688000
1983-09-12,0.1061,0.1126,0.1048,0.1061,266313600
1983-09-13,0.1061,0.1126,0.1052,0.1108,204176000
1983-09-14,0.1108,0.1134,0.1074,0.1095,181529600
1983-09-15,0.1095,0.1100,0.1030,0.1043,158838400
1983-09-16,0.1043,0.1043,0.1009,0.1017,225747200
1983-09-19,0.1017,0.1117,0.1013,0.1108,201980800
1983-09-20,0.1108,0.1160,0.1108,0.1112,226419200
1983-09-21,0.1112,0.1130,0.1087,0.1091,106355200
1983-09-22,0.1091,0.1130,0.1078,0.1126,144121600
1983-09-26,0.0896,0.0896,0.0844,0.0862,768768000
1983-09-27,0.0862,0.0866,0.0797,0.0814,417110400
1983-09-28,0.0814,0.0814,0.0766,0.0792,373497600
1983-09-29,0.0792,0.0823,0.0784,0.0788,282777600
1983-09-30,0.0788,0.0818,0.0779,0.0801,117868800
1983-10-03,0.0801,0.0814,0.0784,0.0801,152902400
1983-10-04,0.0801,0.0818,0.0788,0.0792,169612800
1983-10-05,0.0792,0.0805,0.0766,0.0779,190668800
1983-10-06,0.0779,0.0792,0.0753,0.0771,232937600
1983-10-07,0.0771,0.0823,0.0697,0.0706,246332800
1983-10-10,0.0697,0.0697,0.0636,0.0684,517126400
1983-10-11,0.0684,0.0688,0.0663,0.0671,252761600
1983-10-12,0.0671,0.0736,0.0667,0.0731,472617600
1983-10-13,0.0753,0.0831,0.0753,0.0797,420515200
1983-10-14,0.0797,0.0823,0.0779,0.0788,279260800
1983-10-17,0.0788,0.0788,0.0723,0.0727,219116800
1983-10-18,0.0719,0.0719,0.0654,0.0671,382972800
1983-10-19,0.0671,0.0771,0.0663,0.0745,287392000
1983-10-20,0.0745,0.0766,0.0688,0.0706,131689600
1983-10-21,0.0706,0.0723,0.0680,0.0688,157001600
1983-10-24,0.0688,0.0731,0.0619,0.0731,259392000
1983-10-25,0.0731,0.0757,0.0727,0.0736,168448000
1983-10-26,0.0736,0.0745,0.0693,0.0697,128912000
1983-10-27,0.0697,0.0749,0.0697,0.0731,97843200
1983-10-28,0.0731,0.0740,0.0706,0.0723,81200000
1983-10-31,0.0731,0.0797,0.0731,0.0784,173174400
1983-11-01,0.0784,0.0831,0.0749,0.0797,328384000
1983-11-02,0.0797,0.0835,0.0797,0.0814,202473600
1983-11-03,0.0814,0.0818,0.0727,0.0757,286003200
1983-11-04,0.0757,0.0762,0.0727,0.0731,146742400
1983-11-07,0.0731,0.0749,0.0719,0.0727,152118400
1983-11-08,0.0675,0.0675,0.0597,0.0619,1221516800
1983-11-09,0.0619,0.0667,0.0606,0.0667,353472000
1983-11-10,0.0667,0.0697,0.0667,0.0680,222073600
1983-11-11,0.0680,0.0706,0.0675,0.0693,116032000
1983-11-14,0.0693,0.0701,0.0680,0.0684,108281600
1983-11-15,0.0684,0.0688,0.0658,0.0684,118630400
1983-11-16,0.0684,0.0710,0.0680,0.0693,102278400
1983-11-17,0.0693,0.0719,0.0693,0.0710,90384000
1983-11-18,0.0710,0.0723,0.0701,0.0714,79900800
1983-11-21,0.0714,0.0749,0.0714,0.0745,105011200
1983-11-22,0.0745,0.0753,0.0736,0.0745,105190400
1983-11-23,0.0745,0.0745,0.0693,0.0706,114352000
1983-11-25,0.0706,0.0714,0.0706,0.0710,37296000
1983-11-28,0.0710,0.0731,0.0706,0.0727,72396800
1983-11-29,0.0727,0.0745,0.0710,0.0719,95289600
1983-11-30,0.0719,0.0727,0.0706,0.0706,64332800
1983-12-01,0.0706,0.0723,0.0693,0.0701,76675200
1983-12-02,0.0701,0.0701,0.0684,0.0688,85366400
1983-12-05,0.0688,0.0710,0.0684,0.0706,45158400
1983-12-06,0.0706,0.0714,0.0701,0.0710,51990400
1983-12-07,0.0710,0.0745,0.0701,0.0727,89152000
1983-12-08,0.0727,0.0766,0.0727,0.0745,137625600
1983-12-09,0.0745,0.0766,0.0736,0.0749,82768000
1983-12-12,0.0749,0.0753,0.0727,0.0745,65139200
1983-12-13,0.0745,0.0788,0.0740,0.0779,197545600
1983-12-14,0.0779,0.0818,0.0749,0.0809,201891200
1983-12-15,0.0809,0.0857,0.0809,0.0844,316601600
1983-12-16,0.0844,0.0866,0.0840,0.0857,184867200
1983-12-19,0.0857,0.0866,0.0827,0.0831,173600000
1983-12-20,0.0831,0.0831,0.0797,0.0809,177744000
1983-12-21,0.0809,0.0840,0.0805,0.0840,171785600
1983-12-22,0.0840,0.0857,0.0835,0.0857,130547200
1983-12-23,0.0857,0.0862,0.0840,0.0853,48563200
1983-12-27,0.0853,0.0866,0.0853,0.0857,96432000
1983-12-28,0.0857,0.0874,0.0848,0.0866,128553600
1983-12-29,0.0866,0.0874,0.0844,0.0844,102748800
1983-12-30,0.0844,0.0866,0.0840,0.0844,91862400
1984-01-03,0.0844,0.0905,0.0844,0.0888,150192000
1984-01-04,0.0892,0.0970,0.0892,0.0966,292611200
1984-01-05,0.0966,0.1004,0.0957,0.0978,305715200
1984-01-06,0.0978,0.0991,0.0944,0.0961,168492800
1984-01-09,0.0961,0.0961,0.0879,0.0909,215734400
1984-01-10,0.0909,0.0957,0.0909,0.0957,172188800
1984-01-11,0.0957,0.0987,0.0952,0.0970,175952000
1984-01-12,0.0970,0.0983,0.0957,0.0966,110342400
1984-01-13,0.0966,0.0978,0.0926,0.0944,121744000
1984-01-16,0.0944,0.0978,0.0940,0.0966,137580800
1984-01-17,0.0966,0.0996,0.0966,0.0991,149072000
1984-01-18,0.0991,0.1013,0.0974,0.0996,220505600
1984-01-19,0.0996,0.1022,0.0987,0.1004,149721600
1984-01-20,0.1004,0.1009,0.0978,0.0991,141344000
1984-01-23,0.0991,0.1009,0.0983,0.1000,278364800
1984-01-24,0.1000,0.1004,0.0918,0.0944,320230400
1984-01-25,0.0944,0.1000,0.0931,0.0935,263872000
1984-01-26,0.0935,0.0970,0.0935,0.0957,168492800
1984-01-27,0.0957,0.0961,0.0888,0.0905,194096000
1984-01-30,0.0905,0.0922,0.0835,0.0857,277468800
1984-01-31,0.0857,0.0874,0.0801,0.0857,345094400
1984-02-01,0.0857,0.0883,0.0848,0.0853,163116800
1984-02-02,0.0853,0.0866,0.0835,0.0862,134915200
1984-02-03,0.0862,0.0883,0.0848,0.0848,145488000
1984-02-06,0.0848,0.0848,0.0801,0.0805,165558400
1984-02-07,0.0805,0.0840,0.0775,0.0835,217728000
1984-02-08,0.0835,0.0848,0.0805,0.0805,148220800
1984-02-09,0.0805,0.0835,0.0784,0.0818,234796800
1984-02-10,0.0818,0.0866,0.0818,0.0844,143964800
1984-02-13,0.0844,0.0853,0.0827,0.0840,105728000
1984-02-14,0.0840,0.0892,0.0840,0.0888,209059200
1984-02-15,0.0888,0.0926,0.0862,0.0870,200838400
1984-02-16,0.0870,0.0883,0.0848,0.0879,105235200
1984-02-17,0.0879,0.0900,0.0866,0.0866,134646400
1984-02-21,0.0866,0.0909,0.0862,0.0905,120288000
1984-02-22,0.0909,0.0957,0.0909,0.0948,223372800
1984-02-23,0.0948,0.0948,0.0900,0.0931,155052800
1984-02-24,0.0931,0.0952,0.0931,0.0940,77817600
1984-02-27,0.0940,0.0952,0.0913,0.0935,121564800
1984-02-28,0.0935,0.0940,0.0870,0.0883,169926400
1984-02-29,0.0883,0.0931,0.0874,0.0909,134041600
1984-03-01,0.0909,0.0940,0.0888,0.0935,132361600
1984-03-02,0.0935,0.0970,0.0931,0.0944,191251200
1984-03-05,0.0944,0.0948,0.0913,0.0926,73606400
1984-03-06,0.0926,0.0944,0.0888,0.0892,98985600
1984-03-07,0.0892,0.0922,0.0870,0.0918,96566400
1984-03-08,0.0918,0.0940,0.0918,0.0931,129785600
1984-03-09,0.0931,0.0931,0.0909,0.0913,66057600
1984-03-12,0.0918,0.0952,0.0918,0.0948,125036800
1984-03-13,0.0948,0.0961,0.0926,0.0935,152880000
1984-03-14,0.0935,0.0940,0.0918,0.0922,59606400
1984-03-15,0.0922,0.0935,0.0913,0.0926,55283200
1984-03-16,0.0926,0.0961,0.0913,0.0922,124700800
1984-03-19,0.0918,0.0918,0.0896,0.0909,82588800
1984-03-20,0.0909,0.0926,0.0870,0.0900,100531200
1984-03-21,0.0900,0.0922,0.0896,0.0900,47667200
1984-03-22,0.0900,0.0900,0.0870,0.0883,51184000
1984-03-23,0.0883,0.0892,0.0866,0.0883,61129600
1984-03-26,0.0883,0.0905,0.0874,0.0892,56963200
1984-03-27,0.0892,0.0896,0.0862,0.0866,99299200
1984-03-28,0.0870,0.0888,0.0870,0.0883,75488000
1984-03-29,0.0883,0.0892,0.0874,0.0879,39177600
1984-03-30,0.0879,0.0883,0.0848,0.0857,45740800
1984-04-02,0.0857,0.0874,0.0848,0.0862,54656000
1984-04-03,0.0862,0.0870,0.0853,0.0866,44105600
1984-04-04,0.0866,0.0870,0.0848,0.0848,107676800
1984-04-05,0.0848,0.0862,0.0835,0.0835,82812800
1984-04-06,0.0835,0.0844,0.0797,0.0814,85590400
1984-04-09,0.0814,0.0840,0.0814,0.0814,54252800
1984-04-10,0.0831,0.0857,0.0831,0.0857,57097600
1984-04-11,0.0857,0.0879,0.0840,0.0848,70604800
1984-04-12,0.0848,0.0900,0.0835,0.0892,78400000
1984-04-13,0.0892,0.0913,0.0883,0.0892,103398400
1984-04-16,0.0892,0.0913,0.0870,0.0909,68118400
1984-04-17,0.0926,0.0966,0.0926,0.0952,332953600
1984-04-18,0.0952,0.0974,0.0948,0.0970,199673600
1984-04-19,0.0970,0.0983,0.0961,0.0978,123401600
1984-04-23,0.0978,0.1009,0.0970,0.0983,293865600
1984-04-24,0.0983,0.1000,0.0961,0.0966,281568000
1984-04-25,0.0966,0.0974,0.0948,0.0957,194880000
1984-04-26,0.0961,0.1034,0.0961,0.1030,318505600
1984-04-27,0.1030,0.1065,0.1013,0.1043,371996800
1984-04-30,0.1043,0.1087,0.1034,0.1087,293148800
1984-05-01,0.1100,0.1152,0.1100,0.1152,406515200
1984-05-02,0.1152,0.1160,0.1121,0.1143,317318400
1984-05-03,0.1143,0.1143,0.1074,0.1095,327420800
1984-05-04,0.1095,0.1095,0.1039,0.1043,260444800
1984-05-07,0.1043,0.1087,0.1034,0.1078,160070400
1984-05-08,0.1082,0.1147,0.1082,0.1138,255001600
1984-05-09,0.1138,0.1191,0.1126,0.1147,405014400
1984-05-10,0.1147,0.1165,0.1117,0.1147,238627200
1984-05-11,0.1147,0.1152,0.1074,0.1117,197724800
1984-05-14,0.1112,0.1112,0.1082,0.1095,89286400
1984-05-15,0.1095,0.1112,0.1091,0.1104,102704000
1984-05-16,0.1104,0.1112,0.1052,0.1056,219721600
1984-05-17,0.1056,0.1056,0.0996,0.1009,281948800
1984-05-18,0.1009,0.1034,0.0996,0.1030,193468800
1984-05-21,0.1030,0.1117,0.1026,0.1104,435052800
1984-05-22,0.1104,0.1104,0.1039,0.1069,301257600
1984-05-23,0.1069,0.1078,0.1048,0.1048,168963200
1984-05-24,0.1048,0.1048,0.1000,0.1017,193312000
1984-05-25,0.1017,0.1034,0.1009,0.1022,120108800
1984-05-29,0.1022,0.1030,0.1000,0.1017,156262400
1984-05-30,0.1017,0.1022,0.0970,0.1004,318438400
1984-05-31,0.1004,0.1030,0.0996,0.1017,167014400
1984-06-01,0.1017,0.1052,0.1013,0.1052,242300800
1984-06-04,0.1052,0.1065,0.1017,0.1026,148288000
1984-06-05,0.1009,0.1009,0.0961,0.0966,328428800
1984-06-06,0.0966,0.1009,0.0961,0.1004,161459200
1984-06-07,0.1004,0.1009,0.0974,0.0996,102547200
1984-06-08,0.0996,0.1000,0.0970,0.0991,108976000
1984-06-11,0.0991,0.1000,0.0978,0.0991,84246400
1984-06-12,0.0991,0.1022,0.0987,0.1009,117129600
1984-06-13,0.1013,0.1034,0.1013,0.1030,115718400
1984-06-14,0.1030,0.1030,0.0996,0.1000,100956800
1984-06-15,0.1000,0.1017,0.1000,0.1004,89779200
1984-06-18,0.1004,0.1030,0.0983,0.1026,114598400
1984-06-19,0.1026,0.1052,0.1017,0.1017,160944000
1984-06-20,0.1017,0.1048,0.0996,0.1048,119526400
1984-06-21,0.1048,0.1061,0.1004,0.1004,141904000
1984-06-22,0.1004,0.1022,0.0991,0.0991,84604800
1984-06-25,0.0991,0.1000,0.0935,0.0944,167484800
1984-06-26,0.0944,0.0948,0.0900,0.0900,148646400
